date,city,state,max_temp_c,min_temp_c,total_snow_cm,sun_hours,moonrise,moonset,sunrise,sunset
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-04 ,Chicago,IL,6,-2,0.0,8.7,06:00:00,15:38:00,07:19:00,16:33:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-05 ,Chicago,IL,9,-2,0.0,8.7,06:54:00,16:26:00,07:19:00,16:34:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-06 ,Chicago,IL,4,-1,0.0,6.9,07:42:00,17:18:00,07:18:00,16:35:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-07 ,Chicago,IL,9,1,0.0,3.4,08:25:00,18:13:00,07:18:00,16:36:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-08 ,Chicago,IL,6,0,0.0,5.2,09:02:00,19:11:00,07:18:00,16:37:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-09 ,Chicago,IL,-1,-4,0.0,8.7,09:35:00,20:08:00,07:18:00,16:38:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-10 ,Chicago,IL,-2,-5,0.0,7.0,10:04:00,21:07:00,07:18:00,16:39:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-11 ,Chicago,IL,0,-1,0.0,8.7,10:31:00,22:05:00,07:17:00,16:40:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-12 ,Chicago,IL,0,-1,6.5,3.5,10:57:00,23:05:00,07:17:00,16:41:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-14 ,Chicago,IL,2,-6,0.0,8.7,11:51:00,00:06:00,07:16:00,16:43:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-15 ,Chicago,IL,3,0,0.7,3.5,12:20:00,01:09:00,07:16:00,16:44:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-16 ,Chicago,IL,0,-1,0.0,5.2,12:54:00,02:14:00,07:16:00,16:46:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-17 ,Chicago,IL,1,-1,0.1,3.5,13:34:00,03:22:00,07:15:00,16:47:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-18 ,Chicago,IL,-1,-3,0.4,5.2,14:21:00,04:31:00,07:14:00,16:48:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-19 ,Chicago,IL,-4,-5,3.4,3.5,15:19:00,05:39:00,07:14:00,16:49:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-20 ,Chicago,IL,-9,-11,0.0,8.7,16:26:00,06:41:00,07:13:00,16:50:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-21 ,Chicago,IL,-11,-13,0.2,7.0,17:39:00,07:37:00,07:13:00,16:52:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-22 ,Chicago,IL,-1,-7,0.3,3.5,18:55:00,08:24:00,07:12:00,16:53:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-23 ,Chicago,IL,0,-6,0.1,3.5,20:11:00,09:05:00,07:11:00,16:54:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-24 ,Chicago,IL,-6,-10,0.3,3.5,21:25:00,09:40:00,07:10:00,16:55:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-25 ,Chicago,IL,-15,-20,0.3,8.7,22:35:00,10:12:00,07:10:00,16:57:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-26 ,Chicago,IL,-10,-19,0.1,5.3,23:44:00,10:42:00,07:09:00,16:58:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-28 ,Chicago,IL,-2,-6,14.4,3.7,00:50:00,11:44:00,07:07:00,17:01:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-29 ,Chicago,IL,-16,-17,0.0,5.4,01:55:00,12:17:00,07:06:00,17:02:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-30 ,Chicago,IL,-25,-28,0.0,3.7,02:56:00,12:54:00,07:05:00,17:03:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-01-31 ,Chicago,IL,-17,-27,0.3,5.4,03:55:00,13:36:00,07:04:00,17:04:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-01 ,Chicago,IL,-8,-14,1.5,3.8,04:50:00,14:22:00,07:03:00,17:06:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-02 ,Chicago,IL,3,-2,0.0,3.8,05:40:00,15:13:00,07:02:00,17:07:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-03 ,Chicago,IL,6,3,0.0,3.8,06:23:00,16:07:00,07:01:00,17:08:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-04 ,Chicago,IL,9,6,0.0,3.8,07:02:00,17:04:00,07:00:00,17:10:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-05 ,Chicago,IL,-1,-7,0.0,5.5,07:37:00,18:02:00,06:59:00,17:11:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
2019-02-06 ,Chicago,IL,0,0,0.0,4.0,08:07:00,19:00:00,06:58:00,17:12:00
