date_time,city,state,dew_point_c,feels_like_c,head_index_c,wind_chill,wind_gust_mph,cloud_cover,humidity,precipitation_mm,pressure,temperature_c,visibility,wind_dir_deg,wind_speed_mph
2019-01-06 06:00:00,Los Angeles,CA,10,11,11,11,8.69918,36,91,6.1,1016,10,7,87,3.72822
2019-01-06 09:00:00,Los Angeles,CA,10,12,12,12,4.97096,6,90,0.0,1018,11,10,97,3.10685
2019-01-06 12:00:00,Los Angeles,CA,12,16,16,16,4.34959,13,80,0.0,1014,15,10,157,3.72822
2019-01-06 15:00:00,Los Angeles,CA,11,16,16,16,3.72822,14,72,0.0,1016,15,10,245,3.72822
2019-01-06 18:00:00,Los Angeles,CA,9,14,14,14,4.97096,26,74,0.0,1021,13,10,222,1.24274
2019-01-06 21:00:00,Los Angeles,CA,9,12,12,12,7.45644,71,83,0.1,1022,12,10,152,1.24274
2019-01-07 00:00:00,Los Angeles,CA,8,11,11,11,12.4274,100,85,0.4,1022,10,10,104,1.24274
2019-01-07 03:00:00,Los Angeles,CA,9,10,10,10,13.04877,100,89,1.4,1022,9,8,94,0.0
2019-01-07 06:00:00,Los Angeles,CA,8,10,10,10,14.29151,100,87,2.2,1023,9,8,90,1.86411
2019-01-07 09:00:00,Los Angeles,CA,8,11,11,11,11.80603,98,84,1.5,1023,11,9,90,4.34959
2019-01-07 12:00:00,Los Angeles,CA,10,15,15,15,6.83507,93,75,1.3,1023,14,7,104,4.34959
2019-01-07 15:00:00,Los Angeles,CA,11,16,16,16,2.48548,91,72,0.2,1022,15,3,172,0.62137
2019-01-07 18:00:00,Los Angeles,CA,11,14,14,14,2.48548,64,81,0.1,1022,14,7,269,1.24274
2019-01-07 21:00:00,Los Angeles,CA,11,13,13,13,3.72822,13,90,0.0,1022,12,10,323,2.48548
2019-01-08 00:00:00,Los Angeles,CA,11,12,12,12,2.48548,11,91,0.0,1022,11,10,224,2.48548
2019-01-08 03:00:00,Los Angeles,CA,9,11,11,11,3.72822,11,89,0.0,1021,10,10,117,1.86411
2019-01-08 06:00:00,Los Angeles,CA,8,10,10,10,6.83507,10,85,0.0,1021,10,10,348,3.10685
2019-01-08 09:00:00,Los Angeles,CA,7,13,13,13,6.2137,9,69,0.0,1022,12,10,354,2.48548
2019-01-08 12:00:00,Los Angeles,CA,5,18,18,18,3.10685,8,45,0.0,1021,17,10,295,1.24274
2019-01-08 15:00:00,Los Angeles,CA,7,19,19,19,4.34959,10,47,0.0,1018,18,10,184,3.10685
2019-01-08 18:00:00,Los Angeles,CA,10,17,17,17,4.34959,4,62,0.0,1019,16,10,183,1.86411
2019-01-08 21:00:00,Los Angeles,CA,11,14,14,14,2.48548,8,81,0.0,1020,13,10,148,1.86411
2019-01-09 00:00:00,Los Angeles,CA,11,13,13,13,2.48548,7,86,0.0,1021,12,10,84,1.86411
2019-01-09 03:00:00,Los Angeles,CA,9,11,11,11,3.10685,5,85,0.0,1021,11,10,27,1.86411
2019-01-09 06:00:00,Los Angeles,CA,8,10,10,10,4.34959,12,84,0.0,1021,10,10,25,1.86411
2019-01-09 09:00:00,Los Angeles,CA,8,13,13,13,3.72822,41,75,0.0,1020,12,10,68,1.86411
2019-01-09 12:00:00,Los Angeles,CA,9,16,16,16,2.48548,71,61,0.0,1019,16,10,178,3.72822
2019-01-09 15:00:00,Los Angeles,CA,10,16,16,16,8.07781,59,66,0.0,1020,16,10,247,5.59233
2019-01-09 18:00:00,Los Angeles,CA,11,14,14,14,10.56329,58,79,0.0,1020,14,10,293,4.97096
2019-01-09 21:00:00,Los Angeles,CA,11,13,13,13,3.10685,11,87,0.0,1020,12,10,261,1.24274
2019-01-10 00:00:00,Los Angeles,CA,11,12,12,12,2.48548,13,93,0.0,1021,11,10,194,0.62137
2019-01-10 03:00:00,Los Angeles,CA,10,11,11,11,1.86411,3,93,0.0,1021,10,10,349,0.0
2019-01-10 06:00:00,Los Angeles,CA,9,10,10,10,2.48548,0,90,0.0,1020,10,10,346,1.86411
2019-01-10 09:00:00,Los Angeles,CA,9,12,12,12,2.48548,0,82,0.0,1021,12,10,308,1.86411
2019-01-10 12:00:00,Los Angeles,CA,9,16,16,16,3.10685,6,66,0.0,1020,15,10,216,1.86411
2019-01-10 15:00:00,Los Angeles,CA,11,17,17,17,6.83507,11,68,0.0,1019,16,10,233,1.24274
2019-01-10 18:00:00,Los Angeles,CA,12,14,14,14,6.83507,3,84,0.0,1019,14,10,227,0.62137
2019-01-10 21:00:00,Los Angeles,CA,11,13,13,13,3.72822,6,90,0.0,1020,12,10,210,0.0
2019-01-11 00:00:00,Los Angeles,CA,10,12,12,12,2.48548,3,93,0.0,1020,11,10,179,1.86411
2019-01-11 03:00:00,Los Angeles,CA,10,11,11,11,1.86411,16,93,0.0,1019,10,10,165,1.86411
2019-01-11 06:00:00,Los Angeles,CA,9,11,11,11,1.24274,61,90,0.0,1019,10,10,164,1.86411
2019-01-11 09:00:00,Los Angeles,CA,10,13,13,13,1.86411,63,82,0.0,1020,12,10,90,2.48548
2019-01-11 12:00:00,Los Angeles,CA,10,16,16,16,4.97096,43,68,0.0,1018,16,10,136,2.48548
2019-01-11 15:00:00,Los Angeles,CA,9,16,16,16,8.69918,59,62,0.0,1016,16,10,142,0.62137
2019-01-11 18:00:00,Los Angeles,CA,9,14,14,14,8.07781,5,71,0.0,1016,14,10,132,0.62137
2019-01-11 21:00:00,Los Angeles,CA,10,13,13,13,8.07781,12,81,0.0,1016,12,10,100,0.62137
2019-01-12 00:00:00,Los Angeles,CA,10,13,13,13,11.80603,38,84,0.1,1016,12,8,88,3.10685
2019-01-12 03:00:00,Los Angeles,CA,10,12,12,12,14.91288,75,89,3.4,1016,11,5,83,2.48548
2019-01-12 06:00:00,Los Angeles,CA,11,12,12,12,16.15562,89,95,6.7,1017,11,5,74,1.86411
2019-01-12 09:00:00,Los Angeles,CA,11,13,13,13,14.29151,75,88,0.4,1016,12,6,98,2.48548
2019-01-12 12:00:00,Los Angeles,CA,10,15,15,15,11.18466,64,69,0.3,1016,15,9,106,3.10685
2019-01-12 15:00:00,Los Angeles,CA,9,15,15,15,6.83507,15,66,0.0,1017,15,10,107,3.72822
2019-01-12 18:00:00,Los Angeles,CA,9,14,14,14,3.72822,37,76,0.2,1017,13,10,95,3.72822
2019-01-12 21:00:00,Los Angeles,CA,9,13,13,13,1.24274,79,81,0.5,1018,12,9,148,1.86411
2019-01-13 00:00:00,Los Angeles,CA,9,12,12,12,1.24274,52,82,0.3,1019,11,9,167,1.86411
2019-01-13 03:00:00,Los Angeles,CA,8,10,10,10,1.86411,10,83,0.0,1019,10,10,37,0.62137
2019-01-13 06:00:00,Los Angeles,CA,7,9,9,9,4.97096,8,84,0.0,1018,9,10,35,0.62137
2019-01-13 09:00:00,Los Angeles,CA,7,12,12,12,4.97096,7,75,0.0,1019,11,10,33,3.10685
2019-01-13 12:00:00,Los Angeles,CA,8,16,16,16,2.48548,32,60,0.0,1018,15,10,85,2.48548
2019-01-13 15:00:00,Los Angeles,CA,8,16,16,16,4.34959,80,61,0.0,1017,15,10,158,2.48548
2019-01-13 18:00:00,Los Angeles,CA,9,14,14,14,4.97096,61,72,0.0,1018,13,10,116,0.62137
2019-01-13 21:00:00,Los Angeles,CA,9,13,13,13,8.07781,10,77,0.0,1017,12,10,67,0.62137
2019-01-14 00:00:00,Los Angeles,CA,8,12,12,12,10.56329,8,75,0.0,1018,11,10,68,2.48548
2019-01-14 03:00:00,Los Angeles,CA,7,12,12,12,14.29151,9,72,0.0,1018,11,10,64,4.97096
2019-01-14 06:00:00,Los Angeles,CA,7,11,11,11,18.01973,30,73,0.0,1018,10,10,70,5.59233
2019-01-14 09:00:00,Los Angeles,CA,7,11,11,11,17.39836,73,74,3.1,1018,11,8,52,6.83507
2019-01-14 12:00:00,Los Angeles,CA,8,12,12,12,16.77699,100,73,9.7,1017,12,5,34,9.32055
2019-01-14 15:00:00,Los Angeles,CA,8,13,13,13,16.77699,100,73,11.9,1015,12,5,65,10.56329
2019-01-14 18:00:00,Los Angeles,CA,9,12,12,12,13.67014,90,83,9.6,1015,11,7,68,4.34959
2019-01-14 21:00:00,Los Angeles,CA,10,10,11,10,13.67014,75,85,0.5,1016,9,10,78,4.97096
2019-01-15 00:00:00,Los Angeles,CA,11,8,10,8,11.80603,67,88,0.3,1015,8,9,65,9.32055
2019-01-15 03:00:00,Los Angeles,CA,11,13,13,13,11.80603,39,91,0.0,1015,12,10,75,6.2137
2019-01-15 06:00:00,Los Angeles,CA,12,12,12,12,14.91288,58,96,0.0,1016,12,10,87,5.59233
2019-01-15 09:00:00,Los Angeles,CA,10,12,12,12,16.77699,82,92,0.1,1018,11,10,96,4.97096
2019-01-15 12:00:00,Los Angeles,CA,9,14,14,14,19.26247,100,77,0.6,1018,13,10,123,6.2137
2019-01-15 15:00:00,Los Angeles,CA,10,14,14,14,19.88384,100,79,1.6,1017,13,8,125,6.2137
2019-01-15 18:00:00,Los Angeles,CA,11,14,14,14,22.36932,100,84,2.5,1017,13,8,114,3.10685
2019-01-15 21:00:00,Los Angeles,CA,11,13,13,13,17.39836,100,91,2.7,1017,12,8,105,3.10685
2019-01-16 00:00:00,Los Angeles,CA,12,13,13,13,13.67014,90,94,3.3,1017,12,8,94,2.48548
2019-01-16 03:00:00,Los Angeles,CA,11,12,12,12,16.77699,74,95,0.7,1016,11,10,79,3.10685
2019-01-16 06:00:00,Los Angeles,CA,11,11,11,11,13.67014,73,97,0.5,1017,11,9,69,4.97096
2019-01-16 09:00:00,Los Angeles,CA,12,14,14,14,14.29151,70,93,0.0,1020,13,10,79,4.97096
2019-01-16 12:00:00,Los Angeles,CA,13,17,17,17,15.53425,100,79,0.3,1022,16,10,94,5.59233
2019-01-16 15:00:00,Los Angeles,CA,13,16,16,16,16.77699,100,83,1.9,1021,15,8,97,4.34959
2019-01-16 18:00:00,Los Angeles,CA,12,14,14,14,17.39836,100,86,3.3,1020,13,7,99,1.86411
2019-01-16 21:00:00,Los Angeles,CA,9,13,13,13,16.77699,100,80,1.8,1021,12,9,96,1.24274
2019-01-17 00:00:00,Los Angeles,CA,11,13,13,13,14.29151,100,86,1.5,1021,13,7,96,2.48548
2019-01-17 03:00:00,Los Angeles,CA,14,16,16,16,15.53425,100,93,0.3,1021,15,2,94,3.72822
2019-01-17 06:00:00,Los Angeles,CA,14,15,15,15,19.26247,100,96,2.5,1021,14,3,112,5.59233
2019-01-17 09:00:00,Los Angeles,CA,13,14,14,14,14.91288,100,97,10.8,1020,13,6,141,3.72822
2019-01-17 12:00:00,Los Angeles,CA,15,17,17,17,7.45644,100,89,15.5,1021,16,6,156,3.10685
2019-01-17 15:00:00,Los Angeles,CA,14,16,16,16,3.10685,100,88,9.0,1019,16,4,121,5.59233
2019-01-17 18:00:00,Los Angeles,CA,12,14,14,14,4.97096,94,86,7.0,1017,14,5,133,4.34959
2019-01-17 21:00:00,Los Angeles,CA,10,13,13,13,3.72822,81,81,0.1,1019,12,10,273,0.62137
2019-01-18 00:00:00,Los Angeles,CA,11,12,12,12,4.34959,75,87,0.1,1020,11,10,271,1.24274
2019-01-18 03:00:00,Los Angeles,CA,11,12,12,12,1.86411,53,94,0.0,1021,11,10,212,1.24274
2019-01-18 06:00:00,Los Angeles,CA,10,12,12,12,1.86411,13,93,0.0,1022,11,10,109,2.48548
2019-01-18 09:00:00,Los Angeles,CA,10,13,13,13,1.86411,5,86,0.0,1022,12,10,82,1.24274
2019-01-18 12:00:00,Los Angeles,CA,9,17,17,17,3.10685,7,64,0.0,1024,16,10,178,1.86411
2019-01-18 15:00:00,Los Angeles,CA,10,17,17,17,6.2137,3,63,0.0,1023,17,10,219,3.10685
2019-01-18 18:00:00,Los Angeles,CA,11,15,15,15,8.07781,4,75,0.0,1024,15,10,250,0.0
2019-01-18 21:00:00,Los Angeles,CA,12,14,14,14,6.83507,6,83,0.0,1025,13,10,290,0.62137
2019-01-19 00:00:00,Los Angeles,CA,10,13,13,13,6.83507,4,82,0.0,1025,12,10,332,0.0
2019-01-19 03:00:00,Los Angeles,CA,9,12,12,12,10.56329,5,80,0.0,1025,11,10,359,0.0
2019-01-19 06:00:00,Los Angeles,CA,8,11,11,11,13.04877,7,78,0.0,1024,11,10,359,0.62137
2019-01-19 09:00:00,Los Angeles,CA,8,14,14,14,11.18466,16,66,0.0,1025,13,10,356,0.0
2019-01-19 12:00:00,Los Angeles,CA,8,19,19,19,4.97096,28,49,0.0,1024,18,10,336,1.86411
2019-01-19 15:00:00,Los Angeles,CA,9,22,22,22,3.10685,18,41,0.0,1022,21,10,293,3.10685
2019-01-19 18:00:00,Los Angeles,CA,10,20,21,20,4.97096,11,51,0.0,1021,20,10,294,2.48548
2019-01-19 21:00:00,Los Angeles,CA,11,17,18,17,8.07781,3,69,0.0,1022,16,10,337,0.0
2019-01-20 00:00:00,Los Angeles,CA,9,15,15,15,8.07781,1,67,0.0,1021,14,10,243,0.62137
2019-01-20 03:00:00,Los Angeles,CA,7,14,14,14,8.07781,0,65,0.0,1020,13,10,9,1.86411
2019-01-20 06:00:00,Los Angeles,CA,6,14,14,14,7.45644,2,61,0.0,1019,13,10,4,2.48548
2019-01-20 09:00:00,Los Angeles,CA,7,16,16,16,4.97096,10,57,0.0,1020,15,10,3,0.62137
2019-01-20 12:00:00,Los Angeles,CA,9,19,19,19,2.48548,38,49,0.0,1019,19,10,73,0.62137
2019-01-20 15:00:00,Los Angeles,CA,11,19,19,19,5.59233,53,57,0.0,1017,19,10,211,1.86411
2019-01-20 18:00:00,Los Angeles,CA,12,17,17,17,4.34959,8,73,0.0,1016,16,10,218,2.48548
2019-01-20 21:00:00,Los Angeles,CA,13,15,15,15,3.10685,2,85,0.0,1016,14,10,230,0.62137
2019-01-21 00:00:00,Los Angeles,CA,11,14,14,14,6.2137,4,83,0.0,1017,13,10,240,3.10685
2019-01-21 03:00:00,Los Angeles,CA,8,13,13,13,11.18466,9,71,0.0,1017,13,10,256,4.34959
2019-01-21 06:00:00,Los Angeles,CA,6,12,12,12,12.4274,10,65,0.0,1019,11,10,299,7.45644
2019-01-21 09:00:00,Los Angeles,CA,4,13,13,13,14.29151,13,54,0.0,1020,13,10,347,8.07781
2019-01-21 12:00:00,Los Angeles,CA,4,17,17,17,14.91288,0,42,0.0,1020,16,10,333,8.69918
2019-01-21 15:00:00,Los Angeles,CA,3,17,17,17,15.53425,0,38,0.0,1019,16,10,313,9.94192
2019-01-21 18:00:00,Los Angeles,CA,2,15,15,15,14.91288,0,44,0.0,1019,14,10,328,10.56329
2019-01-21 21:00:00,Los Angeles,CA,3,13,13,13,16.15562,0,50,0.0,1022,13,10,346,6.2137
2019-01-22 00:00:00,Los Angeles,CA,2,11,11,11,16.77699,0,52,0.0,1023,11,10,339,4.34959
2019-01-22 03:00:00,Los Angeles,CA,1,10,10,10,14.91288,0,53,0.0,1022,9,10,345,4.34959
2019-01-22 06:00:00,Los Angeles,CA,0,9,9,9,13.67014,0,52,0.0,1024,8,10,354,2.48548
2019-01-22 09:00:00,Los Angeles,CA,0,11,11,11,8.69918,0,46,0.0,1026,11,10,354,1.86411
2019-01-22 12:00:00,Los Angeles,CA,0,17,17,17,4.34959,0,33,0.0,1026,16,10,305,1.86411
2019-01-22 15:00:00,Los Angeles,CA,-2,18,18,18,3.10685,2,25,0.0,1025,18,10,253,2.48548
2019-01-22 18:00:00,Los Angeles,CA,0,16,16,16,3.72822,3,34,0.0,1026,15,10,321,3.10685
2019-01-22 21:00:00,Los Angeles,CA,0,13,13,13,4.34959,0,42,0.0,1027,12,10,350,4.34959
2019-01-23 00:00:00,Los Angeles,CA,-1,11,11,11,5.59233,0,44,0.0,1027,10,10,333,4.97096
2019-01-23 03:00:00,Los Angeles,CA,-2,9,9,9,5.59233,1,48,0.0,1027,8,10,337,4.34959
2019-01-23 06:00:00,Los Angeles,CA,-2,7,8,7,6.2137,2,49,0.0,1027,7,10,347,3.72822
2019-01-23 09:00:00,Los Angeles,CA,-2,12,12,12,5.59233,2,37,0.0,1027,11,10,330,3.10685
2019-01-23 12:00:00,Los Angeles,CA,-2,17,17,17,3.10685,0,26,0.0,1026,16,10,275,3.10685
2019-01-23 15:00:00,Los Angeles,CA,1,18,18,18,6.2137,0,31,0.0,1024,18,10,240,5.59233
2019-01-23 18:00:00,Los Angeles,CA,5,16,16,16,7.45644,0,50,0.0,1023,15,10,250,6.83507
2019-01-23 21:00:00,Los Angeles,CA,6,13,13,13,4.97096,1,65,0.0,1023,12,10,291,3.10685
2019-01-24 00:00:00,Los Angeles,CA,4,12,12,12,3.72822,3,62,0.0,1022,11,10,339,2.48548
2019-01-24 03:00:00,Los Angeles,CA,3,10,10,10,7.45644,4,58,0.0,1021,10,10,356,3.72822
2019-01-24 06:00:00,Los Angeles,CA,2,10,10,10,11.80603,4,57,0.0,1020,9,10,354,3.72822
2019-01-24 09:00:00,Los Angeles,CA,3,14,14,14,10.56329,8,50,0.0,1021,13,10,351,3.10685
2019-01-24 12:00:00,Los Angeles,CA,5,20,20,20,4.34959,16,37,0.0,1021,19,10,352,2.48548
2019-01-24 15:00:00,Los Angeles,CA,3,22,22,22,3.10685,13,28,0.0,1020,21,10,354,1.86411
2019-01-24 18:00:00,Los Angeles,CA,5,21,22,21,3.72822,8,38,0.0,1020,21,10,349,1.86411
2019-01-24 21:00:00,Los Angeles,CA,5,19,22,19,4.97096,0,53,0.0,1021,19,10,237,0.0
2019-01-25 00:00:00,Los Angeles,CA,3,16,18,16,8.69918,0,52,0.0,1022,15,10,121,0.62137
2019-01-25 03:00:00,Los Angeles,CA,1,11,11,11,8.69918,0,50,0.0,1021,11,10,358,0.62137
2019-01-25 06:00:00,Los Angeles,CA,0,11,11,11,9.94192,0,50,0.0,1021,10,10,355,0.0
2019-01-25 09:00:00,Los Angeles,CA,2,14,14,14,8.69918,0,45,0.0,1022,14,10,349,0.62137
2019-01-25 12:00:00,Los Angeles,CA,4,20,20,20,4.34959,0,35,0.0,1022,20,10,332,0.62137
2019-01-25 15:00:00,Los Angeles,CA,2,22,22,22,4.34959,0,26,0.0,1019,22,10,298,0.62137
2019-01-25 18:00:00,Los Angeles,CA,4,19,20,19,4.34959,0,38,0.0,1020,19,10,292,1.24274
2019-01-25 21:00:00,Los Angeles,CA,6,16,17,16,3.10685,0,52,0.0,1021,15,10,321,0.62137
2019-01-26 00:00:00,Los Angeles,CA,3,13,13,13,6.83507,0,50,0.0,1022,13,10,241,2.48548
2019-01-26 03:00:00,Los Angeles,CA,2,12,12,12,10.56329,0,50,0.0,1022,11,10,121,0.62137
2019-01-26 06:00:00,Los Angeles,CA,1,11,11,11,10.56329,0,46,0.0,1023,11,10,354,0.0
2019-01-26 09:00:00,Los Angeles,CA,2,15,15,15,8.69918,0,44,0.0,1023,14,10,330,1.86411
2019-01-26 12:00:00,Los Angeles,CA,2,21,21,21,4.34959,0,29,0.0,1023,21,10,285,3.72822
2019-01-26 15:00:00,Los Angeles,CA,1,24,24,24,4.97096,0,23,0.0,1022,23,10,259,0.0
2019-01-26 18:00:00,Los Angeles,CA,4,22,23,22,5.59233,23,33,0.0,1022,21,10,285,0.62137
2019-01-26 21:00:00,Los Angeles,CA,5,19,22,19,6.83507,70,47,0.0,1023,19,10,329,0.0
2019-01-27 00:00:00,Los Angeles,CA,4,16,18,16,8.07781,57,49,0.0,1023,16,10,354,0.0
2019-01-27 03:00:00,Los Angeles,CA,2,12,12,12,9.32055,17,49,0.0,1022,12,10,355,0.62137
2019-01-27 06:00:00,Los Angeles,CA,1,12,12,12,8.69918,14,47,0.0,1022,11,10,357,3.10685
2019-01-27 09:00:00,Los Angeles,CA,3,16,16,16,5.59233,17,42,0.0,1021,15,10,315,2.48548
2019-01-27 12:00:00,Los Angeles,CA,4,21,21,21,3.72822,12,33,0.0,1020,20,10,231,1.86411
2019-01-27 15:00:00,Los Angeles,CA,4,22,22,22,7.45644,6,29,0.0,1018,22,10,222,3.10685
2019-01-27 18:00:00,Los Angeles,CA,6,20,21,20,6.83507,4,42,0.0,1017,20,10,230,4.34959
2019-01-27 21:00:00,Los Angeles,CA,9,18,20,18,3.72822,5,64,0.0,1017,18,10,232,0.0
2019-01-28 00:00:00,Los Angeles,CA,8,15,17,15,2.48548,6,68,0.0,1017,15,10,196,1.86411
2019-01-28 03:00:00,Los Angeles,CA,6,12,12,12,1.24274,6,66,0.0,1016,12,10,186,1.24274
2019-01-28 06:00:00,Los Angeles,CA,4,12,12,12,1.24274,9,62,0.0,1016,11,10,265,0.62137
2019-01-28 09:00:00,Los Angeles,CA,6,15,15,15,1.86411,18,55,0.0,1016,14,10,289,1.24274
2019-01-28 12:00:00,Los Angeles,CA,8,20,20,20,3.10685,33,46,0.0,1016,19,10,210,1.24274
2019-01-28 15:00:00,Los Angeles,CA,7,21,21,21,5.59233,33,40,0.0,1014,20,10,220,0.62137
2019-01-28 18:00:00,Los Angeles,CA,8,20,21,20,4.97096,17,49,0.0,1015,20,10,247,0.0
2019-01-28 21:00:00,Los Angeles,CA,10,17,19,17,2.48548,9,68,0.0,1016,17,10,288,1.24274
2019-01-29 00:00:00,Los Angeles,CA,9,15,15,15,3.10685,12,71,0.0,1015,14,10,296,0.0
2019-01-29 03:00:00,Los Angeles,CA,8,14,14,14,1.86411,15,70,0.0,1015,13,10,308,0.0
2019-01-29 06:00:00,Los Angeles,CA,9,14,14,14,1.24274,15,74,0.0,1014,13,10,235,1.24274
2019-01-29 09:00:00,Los Angeles,CA,7,15,15,15,2.48548,12,60,0.0,1013,15,10,137,1.24274
2019-01-29 12:00:00,Los Angeles,CA,5,19,19,19,4.34959,8,41,0.0,1012,19,10,183,1.86411
2019-01-29 15:00:00,Los Angeles,CA,9,21,21,21,6.83507,12,48,0.0,1012,20,10,192,0.62137
2019-01-29 18:00:00,Los Angeles,CA,11,17,17,17,6.2137,17,68,0.0,1012,17,10,195,0.62137
2019-01-29 21:00:00,Los Angeles,CA,12,16,16,16,4.34959,22,83,0.0,1013,15,10,180,0.62137
2019-01-30 00:00:00,Los Angeles,CA,12,15,15,15,3.10685,23,87,0.0,1013,14,10,192,0.0
2019-01-30 03:00:00,Los Angeles,CA,11,13,13,13,2.48548,11,88,0.0,1013,13,10,253,1.24274
2019-01-30 06:00:00,Los Angeles,CA,11,12,12,12,1.86411,9,90,0.0,1013,12,10,285,1.86411
2019-01-30 09:00:00,Los Angeles,CA,10,15,15,15,1.86411,9,74,0.0,1013,14,10,249,0.62137
2019-01-30 12:00:00,Los Angeles,CA,9,19,19,19,4.97096,9,50,0.0,1013,19,10,204,1.24274
2019-01-30 15:00:00,Los Angeles,CA,11,19,19,19,7.45644,5,58,0.0,1012,18,10,206,1.86411
2019-01-30 18:00:00,Los Angeles,CA,11,16,16,16,8.07781,8,72,0.0,1012,16,10,227,0.62137
2019-01-30 21:00:00,Los Angeles,CA,12,15,15,15,6.2137,8,83,0.0,1013,14,10,199,0.0
2019-01-31 00:00:00,Los Angeles,CA,12,14,14,14,4.97096,8,87,0.0,1014,13,10,123,0.62137
2019-01-31 03:00:00,Los Angeles,CA,12,14,14,14,3.10685,10,89,0.0,1014,13,10,152,0.62137
2019-01-31 06:00:00,Los Angeles,CA,12,13,13,13,4.97096,30,90,0.0,1013,12,10,139,0.62137
2019-01-31 09:00:00,Los Angeles,CA,11,14,14,14,9.32055,73,85,0.1,1013,13,7,110,2.48548
2019-01-31 12:00:00,Los Angeles,CA,11,16,16,16,11.80603,95,73,2.2,1013,16,4,126,3.72822
2019-01-31 15:00:00,Los Angeles,CA,10,16,16,16,9.94192,94,68,7.3,1012,16,6,118,3.10685
2019-01-31 18:00:00,Los Angeles,CA,11,14,14,14,11.80603,57,80,6.5,1014,14,7,89,3.10685
2019-01-31 21:00:00,Los Angeles,CA,11,13,13,13,4.34959,7,85,0.0,1015,12,10,102,0.62137
2019-02-01 00:00:00,Los Angeles,CA,10,12,12,12,3.72822,4,84,0.0,1015,12,10,62,0.0
2019-02-01 03:00:00,Los Angeles,CA,9,11,11,11,3.72822,7,86,0.0,1016,10,10,59,0.0
2019-02-01 06:00:00,Los Angeles,CA,9,11,11,11,3.10685,12,86,0.0,1015,11,10,79,1.86411
2019-02-01 09:00:00,Los Angeles,CA,10,13,13,13,6.2137,30,80,0.0,1016,13,10,89,3.10685
2019-02-01 12:00:00,Los Angeles,CA,11,16,16,16,7.45644,64,69,0.0,1016,15,10,140,3.10685
2019-02-01 15:00:00,Los Angeles,CA,10,16,16,16,6.2137,48,68,0.0,1013,15,10,156,3.72822
2019-02-01 18:00:00,Los Angeles,CA,11,16,16,16,6.83507,83,75,0.0,1012,15,10,131,4.97096
2019-02-01 21:00:00,Los Angeles,CA,12,15,15,15,11.18466,100,83,0.4,1013,14,10,126,3.10685
2019-02-02 00:00:00,Los Angeles,CA,12,14,14,14,16.15562,90,86,0.7,1013,13,8,108,1.24274
2019-02-02 03:00:00,Los Angeles,CA,11,14,14,14,22.36932,79,82,1.9,1012,14,6,110,4.97096
2019-02-02 06:00:00,Los Angeles,CA,11,15,15,15,26.71891,100,78,7.0,1011,14,6,110,11.18466
2019-02-02 09:00:00,Los Angeles,CA,12,15,15,15,32.31124,100,82,15.6,1010,15,5,117,13.04877
2019-02-02 12:00:00,Los Angeles,CA,12,16,16,16,34.17535,100,81,24.5,1009,15,5,144,13.67014
2019-02-02 15:00:00,Los Angeles,CA,11,15,15,15,24.23343,87,75,28.2,1008,14,5,195,6.83507
2019-02-02 18:00:00,Los Angeles,CA,9,15,15,15,13.04877,64,70,26.7,1010,14,7,217,5.59233
2019-02-02 21:00:00,Los Angeles,CA,10,14,14,14,10.56329,64,82,3.4,1011,13,9,157,4.34959
2019-02-03 00:00:00,Los Angeles,CA,9,13,13,13,8.69918,69,79,4.1,1012,12,8,131,3.72822
2019-02-03 03:00:00,Los Angeles,CA,8,11,11,11,9.94192,100,87,1.5,1014,10,10,124,1.86411
2019-02-03 06:00:00,Los Angeles,CA,8,11,11,11,10.56329,100,85,1.3,1014,10,10,123,1.86411
2019-02-03 09:00:00,Los Angeles,CA,9,13,13,13,11.18466,100,77,0.9,1013,12,9,106,4.97096
2019-02-03 12:00:00,Los Angeles,CA,10,15,15,15,13.04877,100,74,0.8,1013,14,10,100,7.45644
2019-02-03 15:00:00,Los Angeles,CA,10,15,15,15,11.80603,100,73,3.2,1012,14,8,101,6.2137
2019-02-03 18:00:00,Los Angeles,CA,10,15,15,15,10.56329,100,76,3.6,1012,14,8,97,1.86411
2019-02-03 21:00:00,Los Angeles,CA,11,14,14,14,9.32055,100,83,0.7,1013,13,10,93,0.62137
2019-02-04 00:00:00,Los Angeles,CA,10,13,13,13,13.04877,100,82,0.2,1013,12,10,98,0.62137
2019-02-04 03:00:00,Los Angeles,CA,9,12,12,12,14.91288,100,83,0.3,1012,11,10,103,1.24274
2019-02-04 06:00:00,Los Angeles,CA,9,12,12,12,16.15562,90,83,0.3,1012,11,10,108,1.86411
2019-02-04 09:00:00,Los Angeles,CA,9,12,12,12,16.15562,79,79,2.0,1013,12,9,136,3.10685
2019-02-04 12:00:00,Los Angeles,CA,9,15,15,15,16.77699,100,70,5.6,1014,14,6,203,5.59233
2019-02-04 15:00:00,Los Angeles,CA,7,14,14,14,19.26247,92,62,9.1,1013,13,5,240,7.45644
2019-02-04 18:00:00,Los Angeles,CA,7,13,13,13,18.01973,72,64,7.2,1013,13,9,243,6.2137
2019-02-04 21:00:00,Los Angeles,CA,6,12,12,12,12.4274,76,67,3.0,1014,11,15,242,3.72822
2019-02-05 00:00:00,Los Angeles,CA,7,11,11,11,9.32055,88,75,3.8,1015,10,12,239,3.10685
2019-02-05 03:00:00,Los Angeles,CA,8,10,10,10,9.32055,76,88,3.0,1014,10,8,281,3.10685
